2022-07-26 15:37:59.926 > INFO   springAppName_IS_UNDEFINED o.a.f.a.j.typeutils.TypeExtractor class org.apache.flink.streaming.api.functions.source.TimestampedFileInputSplit does not contain a setter for field modificationTime
2022-07-26 15:38:04.635 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Un-registering task and sending final execution state FINISHED to JobManager for task Source: Custom File Source ce56094882a6d4548b9e444fd332296a.
2022-07-26 15:38:04.640 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Source: Custom File Source (1/1) (ce56094882a6d4548b9e444fd332296a) switched from RUNNING to FINISHED.
2022-07-26 15:38:04.699 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Split Reader: Custom File Source -> Flat Map (1/1) (a397d96e0dbf1400203e2c4fc76e7d75) switched from RUNNING to FINISHED.
2022-07-26 15:38:04.699 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Freeing task resources for Split Reader: Custom File Source -> Flat Map (1/1) (a397d96e0dbf1400203e2c4fc76e7d75).
2022-07-26 15:38:04.699 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Ensuring all FileSystem streams are closed for task Split Reader: Custom File Source -> Flat Map (1/1) (a397d96e0dbf1400203e2c4fc76e7d75) [FINISHED]
2022-07-26 15:38:04.699 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Un-registering task and sending final execution state FINISHED to JobManager for task Split Reader: Custom File Source -> Flat Map a397d96e0dbf1400203e2c4fc76e7d75.
2022-07-26 15:38:04.700 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Keyed Aggregation -> Sink: Print to Std. Out (1/1) (c9dfaffff09fcbc6bf605694b305eb69) switched from RUNNING to FINISHED.
2022-07-26 15:38:04.700 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Freeing task resources for Keyed Aggregation -> Sink: Print to Std. Out (1/1) (c9dfaffff09fcbc6bf605694b305eb69).
2022-07-26 15:38:04.700 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Split Reader: Custom File Source -> Flat Map (1/1) (a397d96e0dbf1400203e2c4fc76e7d75) switched from RUNNING to FINISHED.
2022-07-26 15:38:04.701 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Ensuring all FileSystem streams are closed for task Keyed Aggregation -> Sink: Print to Std. Out (1/1) (c9dfaffff09fcbc6bf605694b305eb69) [FINISHED]
2022-07-26 15:38:04.701 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Un-registering task and sending final execution state FINISHED to JobManager for task Keyed Aggregation -> Sink: Print to Std. Out c9dfaffff09fcbc6bf605694b305eb69.
2022-07-26 15:38:04.703 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Keyed Aggregation -> Sink: Print to Std. Out (1/1) (c9dfaffff09fcbc6bf605694b305eb69) switched from RUNNING to FINISHED.
2022-07-26 15:38:04.704 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Job Socket Window Count (651d45b8edc9561abe95c12655ade082) switched from state RUNNING to FINISHED.
2022-07-26 15:38:04.704 > INFO   springAppName_IS_UNDEFINED o.a.f.r.c.CheckpointCoordinator Stopping checkpoint coordinator for job 651d45b8edc9561abe95c12655ade082.
2022-07-26 15:38:04.704 > INFO   springAppName_IS_UNDEFINED o.a.f.r.c.StandaloneCompletedCheckpointStore Shutting down
2022-07-26 15:38:04.711 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.StandaloneDispatcher Job 651d45b8edc9561abe95c12655ade082 reached globally terminal state FINISHED.
2022-07-26 15:38:04.712 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Shutting down Flink Mini Cluster
2022-07-26 15:38:04.712 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.DispatcherRestEndpoint Shutting down rest endpoint.
2022-07-26 15:38:04.714 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.StandaloneDispatcher Stopping dispatcher akka://flink/user/dispatcher6ad0c255-d581-4e65-aad8-c999bf034d49.
2022-07-26 15:38:04.714 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster Stopping the JobMaster for job Socket Window Count(651d45b8edc9561abe95c12655ade082).
2022-07-26 15:38:04.714 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Stopping TaskExecutor akka://flink/user/taskmanager_0.
2022-07-26 15:38:04.714 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.StandaloneDispatcher Stopping all currently running jobs of dispatcher akka://flink/user/dispatcher6ad0c255-d581-4e65-aad8-c999bf034d49.
2022-07-26 15:38:04.715 > INFO   springAppName_IS_UNDEFINED o.a.f.r.s.TaskExecutorLocalStateStoresManager Shutting down TaskExecutorLocalStateStoresManager.
2022-07-26 15:38:04.715 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster Close ResourceManager connection d76f3673933a6ae141de625082440d3c: JobManager is shutting down..
2022-07-26 15:38:04.715 > INFO   springAppName_IS_UNDEFINED o.a.f.r.jobmaster.slotpool.SlotPool Suspending SlotPool.
2022-07-26 15:38:04.717 > INFO   springAppName_IS_UNDEFINED o.a.f.r.jobmaster.slotpool.SlotPool Stopping SlotPool.
2022-07-26 15:38:04.726 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.StandaloneResourceManager Disconnect job manager 9adf0414d9f39aa93effc08e8ca94494@akka://flink/user/jobmanager_1 for job 651d45b8edc9561abe95c12655ade082 from the resource manager.
2022-07-26 15:38:04.726 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor JobManager for job 651d45b8edc9561abe95c12655ade082 with leader id 9adf0414d9f39aa93effc08e8ca94494 lost leadership.
2022-07-26 15:38:04.726 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.DispatcherRestEndpoint Removing cache directory C:\Users\Mechrevo\AppData\Local\Temp\flink-web-ui
2022-07-26 15:38:04.727 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.slotmanager.SlotManager Closing the SlotManager.
2022-07-26 15:38:04.727 > INFO   springAppName_IS_UNDEFINED o.a.f.r.io.disk.iomanager.IOManager I/O manager removed spill file directory C:\Users\Mechrevo\AppData\Local\Temp\flink-io-c9bf53ae-7be1-4904-b68a-d03d7b60eb30
2022-07-26 15:38:04.727 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.slotmanager.SlotManager Suspending the SlotManager.
2022-07-26 15:38:04.727 > INFO   springAppName_IS_UNDEFINED o.a.f.r.i.n.NetworkEnvironment Shutting down the network environment and its components.
2022-07-26 15:38:04.727 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.slotmanager.SlotManager Unregister TaskManager e804caa3b9abdd8f87a967036024616f from the SlotManager.
2022-07-26 15:38:04.728 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.h.l.b.StackTraceSampleCoordinator Shutting down stack trace sample coordinator.
2022-07-26 15:38:04.731 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.StandaloneDispatcher Stopped dispatcher akka://flink/user/dispatcher6ad0c255-d581-4e65-aad8-c999bf034d49.
2022-07-26 15:38:04.740 > INFO   springAppName_IS_UNDEFINED o.a.f.r.t.JobLeaderService Stop job leader service.
2022-07-26 15:38:04.742 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Stopped TaskExecutor akka://flink/user/taskmanager_0.
2022-07-26 15:38:04.747 > INFO   springAppName_IS_UNDEFINED o.a.f.r.rpc.akka.AkkaRpcService Stopping Akka RPC service.
2022-07-26 15:38:04.770 > INFO   springAppName_IS_UNDEFINED o.a.f.r.blob.PermanentBlobCache Shutting down BLOB cache
2022-07-26 15:38:04.772 > INFO   springAppName_IS_UNDEFINED o.a.f.r.blob.TransientBlobCache Shutting down BLOB cache
2022-07-26 15:38:04.775 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.blob.BlobServer Stopped BLOB server at 0.0.0.0:49341
2022-07-26 15:38:04.775 > INFO   springAppName_IS_UNDEFINED o.a.f.r.rpc.akka.AkkaRpcService Stopped Akka RPC service.
2022-07-26 15:38:32.921 > INFO   springAppName_IS_UNDEFINED o.a.f.a.j.typeutils.TypeExtractor class org.apache.flink.streaming.api.functions.source.TimestampedFileInputSplit does not contain a setter for field modificationTime
2022-07-26 15:38:32.924 > INFO   springAppName_IS_UNDEFINED o.a.f.a.j.typeutils.TypeExtractor Class class org.apache.flink.streaming.api.functions.source.TimestampedFileInputSplit cannot be used as a POJO type because not all fields are valid POJO fields, and must be processed as GenericType. Please read the Flink documentation on "Data Types & Serialization" for details of the effect on performance.
2022-07-26 15:38:33.140 > INFO   springAppName_IS_UNDEFINED o.a.f.s.a.e.LocalStreamEnvironment Running job on local embedded Flink mini cluster
2022-07-26 15:38:33.149 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Starting Flink Mini Cluster
2022-07-26 15:38:33.339 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Starting Metrics Registry
2022-07-26 15:38:33.353 > INFO   springAppName_IS_UNDEFINED o.a.f.r.metrics.MetricRegistryImpl No metrics reporter configured, no metrics will be exposed/reported.
2022-07-26 15:38:33.353 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Starting RPC Service(s)
2022-07-26 15:38:33.707 > INFO   springAppName_IS_UNDEFINED akka.event.slf4j.Slf4jLogger Slf4jLogger started
2022-07-26 15:38:33.725 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Starting high-availability services
2022-07-26 15:38:34.568 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.blob.BlobServer Created BLOB server storage directory C:\Users\Mechrevo\AppData\Local\Temp\blobStore-96820d92-ac7f-4993-95ab-16f01c18a389
2022-07-26 15:38:34.576 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.blob.BlobServer Started BLOB server at 0.0.0.0:49421 - max concurrent requests: 50 - max backlog: 1000
2022-07-26 15:38:34.578 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Starting ResourceManger
2022-07-26 15:38:34.614 > INFO   springAppName_IS_UNDEFINED o.a.f.r.rpc.akka.AkkaRpcService Starting RPC endpoint for org.apache.flink.runtime.resourcemanager.StandaloneResourceManager at akka://flink/user/resourcemanager_f158ec6d-170f-49be-be5b-e04226a2fb03 .
2022-07-26 15:38:34.634 > INFO   springAppName_IS_UNDEFINED o.a.f.r.h.n.e.EmbeddedLeaderService Proposing leadership to contender org.apache.flink.runtime.resourcemanager.StandaloneResourceManager@51850751 @ akka://flink/user/resourcemanager_f158ec6d-170f-49be-be5b-e04226a2fb03
2022-07-26 15:38:34.637 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.StandaloneResourceManager ResourceManager akka://flink/user/resourcemanager_f158ec6d-170f-49be-be5b-e04226a2fb03 was granted leadership with fencing token a62e232aff5b2dec75865edb16864da1
2022-07-26 15:38:34.637 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.slotmanager.SlotManager Starting the SlotManager.
2022-07-26 15:38:34.639 > INFO   springAppName_IS_UNDEFINED o.a.f.r.h.n.e.EmbeddedLeaderService Received confirmation of leadership for leader akka://flink/user/resourcemanager_f158ec6d-170f-49be-be5b-e04226a2fb03 , session=75865edb-1686-4da1-a62e-232aff5b2dec
2022-07-26 15:38:34.648 > INFO   springAppName_IS_UNDEFINED o.a.f.r.blob.PermanentBlobCache Created BLOB cache storage directory C:\Users\Mechrevo\AppData\Local\Temp\blobStore-f10702cf-d97a-4116-92b8-35478f6cdb46
2022-07-26 15:38:34.650 > INFO   springAppName_IS_UNDEFINED o.a.f.r.blob.TransientBlobCache Created BLOB cache storage directory C:\Users\Mechrevo\AppData\Local\Temp\blobStore-71964147-c9fc-404c-82ea-8453de3ebb59
2022-07-26 15:38:34.650 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Starting 1 TaskManger(s)
2022-07-26 15:38:34.654 > INFO   springAppName_IS_UNDEFINED o.a.f.r.t.TaskManagerRunner Starting TaskManager with ResourceID: 2b8613fd-53dd-4f0a-a7a5-0e19ab48e1c5
2022-07-26 15:38:34.701 > INFO   springAppName_IS_UNDEFINED o.a.f.r.t.TaskManagerServices Temporary file directory 'C:\Users\Mechrevo\AppData\Local\Temp': total 340 GB, usable 263 GB (77.35% usable)
2022-07-26 15:38:34.882 > INFO   springAppName_IS_UNDEFINED o.a.f.r.i.n.b.NetworkBufferPool Allocated 401 MB for network buffer pool (number of memory segments: 12839, bytes per segment: 32768).
2022-07-26 15:38:34.887 > INFO   springAppName_IS_UNDEFINED o.a.f.r.query.QueryableStateUtils Could not load Queryable State Client Proxy. Probable reason: flink-queryable-state-runtime is not in the classpath. To enable Queryable State, please move the flink-queryable-state-runtime jar from the opt to the lib folder.
2022-07-26 15:38:34.888 > INFO   springAppName_IS_UNDEFINED o.a.f.r.query.QueryableStateUtils Could not load Queryable State Server. Probable reason: flink-queryable-state-runtime is not in the classpath. To enable Queryable State, please move the flink-queryable-state-runtime jar from the opt to the lib folder.
2022-07-26 15:38:34.889 > INFO   springAppName_IS_UNDEFINED o.a.f.r.i.n.NetworkEnvironment Starting the network environment and its components.
2022-07-26 15:38:34.891 > WARN   springAppName_IS_UNDEFINED o.a.f.r.t.TaskManagerLocation No hostname could be resolved for the IP address 127.0.0.1, using IP address as host name. Local input split assignment (such as for HDFS files) may be impacted.
2022-07-26 15:38:34.891 > INFO   springAppName_IS_UNDEFINED o.a.f.r.t.TaskManagerServices Limiting managed memory to 0.7 of the currently free heap space (2523 MB), memory will be allocated lazily.
2022-07-26 15:38:34.897 > INFO   springAppName_IS_UNDEFINED o.a.f.r.io.disk.iomanager.IOManager I/O manager uses directory C:\Users\Mechrevo\AppData\Local\Temp\flink-io-b5a54793-f3b3-47d5-bf8c-a2e6e1df2c69 for spill files.
2022-07-26 15:38:34.949 > INFO   springAppName_IS_UNDEFINED o.a.f.r.t.TaskManagerConfiguration Messages have a max timeout of 10000 ms
2022-07-26 15:38:34.956 > INFO   springAppName_IS_UNDEFINED o.a.f.r.rpc.akka.AkkaRpcService Starting RPC endpoint for org.apache.flink.runtime.taskexecutor.TaskExecutor at akka://flink/user/taskmanager_0 .
2022-07-26 15:38:34.963 > INFO   springAppName_IS_UNDEFINED o.a.f.r.t.JobLeaderService Start job leader service.
2022-07-26 15:38:34.964 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Connecting to ResourceManager akka://flink/user/resourcemanager_f158ec6d-170f-49be-be5b-e04226a2fb03(a62e232aff5b2dec75865edb16864da1).
2022-07-26 15:38:34.965 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.filecache.FileCache User file cache uses directory C:\Users\Mechrevo\AppData\Local\Temp\flink-dist-cache-f8b800b7-1a6d-42f4-87f3-b914d7a323d4
2022-07-26 15:38:34.965 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Starting dispatcher rest endpoint.
2022-07-26 15:38:34.984 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Resolved ResourceManager address, beginning registration
2022-07-26 15:38:34.984 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Registration at ResourceManager attempt 1 (timeout=100ms)
2022-07-26 15:38:34.990 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.StandaloneResourceManager Registering TaskManager with ResourceID 2b8613fd-53dd-4f0a-a7a5-0e19ab48e1c5 (akka://flink/user/taskmanager_0) at ResourceManager
2022-07-26 15:38:34.992 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Successful registration at resource manager akka://flink/user/resourcemanager_f158ec6d-170f-49be-be5b-e04226a2fb03 under registration id a2c29b914950d6b7361d23ad08ebdf7a.
2022-07-26 15:38:34.994 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.slotmanager.SlotManager Registering TaskManager 2b8613fd-53dd-4f0a-a7a5-0e19ab48e1c5 under a2c29b914950d6b7361d23ad08ebdf7a at the SlotManager.
2022-07-26 15:38:35.005 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.DispatcherRestEndpoint Starting rest endpoint.
2022-07-26 15:38:35.248 > WARN   springAppName_IS_UNDEFINED o.a.f.r.webmonitor.WebMonitorUtils Log file environment variable 'log.file' is not set.
2022-07-26 15:38:35.248 > WARN   springAppName_IS_UNDEFINED o.a.f.r.webmonitor.WebMonitorUtils JobManager log files are unavailable in the web dashboard. Log file location not found in environment variable 'log.file' or configuration key 'Key: 'web.log.path' , default: null (deprecated keys: [jobmanager.web.log.path])'.
2022-07-26 15:38:37.051 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.DispatcherRestEndpoint Rest endpoint listening at localhost:49474
2022-07-26 15:38:37.052 > INFO   springAppName_IS_UNDEFINED o.a.f.r.h.n.e.EmbeddedLeaderService Proposing leadership to contender org.apache.flink.runtime.dispatcher.DispatcherRestEndpoint@392a04e7 @ http://localhost:49474
2022-07-26 15:38:37.052 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.DispatcherRestEndpoint Web frontend listening at http://localhost:49474.
2022-07-26 15:38:37.052 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Starting job dispatcher(s) for JobManger
2022-07-26 15:38:37.052 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.DispatcherRestEndpoint http://localhost:49474 was granted leadership with leaderSessionID=d2eafa9a-8723-49c0-ac0c-2c3c75235330
2022-07-26 15:38:37.052 > INFO   springAppName_IS_UNDEFINED o.a.f.r.h.n.e.EmbeddedLeaderService Received confirmation of leadership for leader http://localhost:49474 , session=d2eafa9a-8723-49c0-ac0c-2c3c75235330
2022-07-26 15:38:37.059 > INFO   springAppName_IS_UNDEFINED o.a.f.r.rpc.akka.AkkaRpcService Starting RPC endpoint for org.apache.flink.runtime.dispatcher.StandaloneDispatcher at akka://flink/user/dispatcher5e8bdd87-0b95-4c5a-9f19-92b84369f6e9 .
2022-07-26 15:38:37.068 > INFO   springAppName_IS_UNDEFINED o.a.f.r.h.n.e.EmbeddedLeaderService Proposing leadership to contender org.apache.flink.runtime.dispatcher.StandaloneDispatcher@2dbd803f @ akka://flink/user/dispatcher5e8bdd87-0b95-4c5a-9f19-92b84369f6e9
2022-07-26 15:38:37.069 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Flink Mini Cluster started successfully
2022-07-26 15:38:37.069 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.StandaloneDispatcher Dispatcher akka://flink/user/dispatcher5e8bdd87-0b95-4c5a-9f19-92b84369f6e9 was granted leadership with fencing token 604a45d3-8a94-4c76-9051-c5d78281c273
2022-07-26 15:38:37.070 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.StandaloneDispatcher Recovering all persisted jobs.
2022-07-26 15:38:37.072 > INFO   springAppName_IS_UNDEFINED o.a.f.r.h.n.e.EmbeddedLeaderService Received confirmation of leadership for leader akka://flink/user/dispatcher5e8bdd87-0b95-4c5a-9f19-92b84369f6e9 , session=604a45d3-8a94-4c76-9051-c5d78281c273
2022-07-26 15:38:37.079 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.StandaloneDispatcher Submitting job 520b5d0265583c603aa3beeba06c570a (Socket Window Count).
2022-07-26 15:38:37.095 > INFO   springAppName_IS_UNDEFINED o.a.f.r.rpc.akka.AkkaRpcService Starting RPC endpoint for org.apache.flink.runtime.jobmaster.JobMaster at akka://flink/user/jobmanager_1 .
2022-07-26 15:38:37.102 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster Initializing job Socket Window Count (520b5d0265583c603aa3beeba06c570a).
2022-07-26 15:38:37.107 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster Using restart strategy NoRestartStrategy for Socket Window Count (520b5d0265583c603aa3beeba06c570a).
2022-07-26 15:38:37.112 > INFO   springAppName_IS_UNDEFINED o.a.f.r.rpc.akka.AkkaRpcService Starting RPC endpoint for org.apache.flink.runtime.jobmaster.slotpool.SlotPool at akka://flink/user/97a41646-4dcc-4af4-af7e-9d81c9386a39 .
2022-07-26 15:38:37.129 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Job recovers via failover strategy: full graph restart
2022-07-26 15:38:37.151 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster Running initialization on master for job Socket Window Count (520b5d0265583c603aa3beeba06c570a).
2022-07-26 15:38:37.151 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster Successfully ran initialization on master in 0 ms.
2022-07-26 15:38:37.169 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2022-07-26 15:38:37.178 > INFO   springAppName_IS_UNDEFINED o.a.f.r.h.n.e.EmbeddedLeaderService Proposing leadership to contender org.apache.flink.runtime.jobmaster.JobManagerRunner@a8547e3 @ akka://flink/user/jobmanager_1
2022-07-26 15:38:37.179 > INFO   springAppName_IS_UNDEFINED o.a.f.r.jobmaster.JobManagerRunner JobManager runner for job Socket Window Count (520b5d0265583c603aa3beeba06c570a) was granted leadership with session id 702931ee-fd7e-4535-9570-e7a3949b6a45 at akka://flink/user/jobmanager_1.
2022-07-26 15:38:37.181 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster Starting execution of job Socket Window Count (520b5d0265583c603aa3beeba06c570a)
2022-07-26 15:38:37.181 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Job Socket Window Count (520b5d0265583c603aa3beeba06c570a) switched from state CREATED to RUNNING.
2022-07-26 15:38:37.183 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Source: Custom File Source (1/1) (56e7be85e923b57f9b8b13faabdaf4d4) switched from CREATED to SCHEDULED.
2022-07-26 15:38:37.186 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Split Reader: Custom File Source -> Flat Map (1/1) (5de587b61e724fc1bcea7058159aabc9) switched from CREATED to SCHEDULED.
2022-07-26 15:38:37.187 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Keyed Aggregation -> Sink: Print to Std. Out (1/1) (ab3b385cd058b44d5af848fca96d69a3) switched from CREATED to SCHEDULED.
2022-07-26 15:38:37.188 > INFO   springAppName_IS_UNDEFINED o.a.f.r.h.n.e.EmbeddedLeaderService Received confirmation of leadership for leader akka://flink/user/jobmanager_1 , session=702931ee-fd7e-4535-9570-e7a3949b6a45
2022-07-26 15:38:37.188 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster Connecting to ResourceManager akka://flink/user/resourcemanager_f158ec6d-170f-49be-be5b-e04226a2fb03(a62e232aff5b2dec75865edb16864da1)
2022-07-26 15:38:37.190 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster Resolved ResourceManager address, beginning registration
2022-07-26 15:38:37.190 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster Registration at ResourceManager attempt 1 (timeout=100ms)
2022-07-26 15:38:37.192 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.StandaloneResourceManager Registering job manager 9570e7a3949b6a45702931eefd7e4535@akka://flink/user/jobmanager_1 for job 520b5d0265583c603aa3beeba06c570a.
2022-07-26 15:38:37.193 > INFO   springAppName_IS_UNDEFINED o.a.f.r.jobmaster.slotpool.SlotPool Cannot serve slot request, no ResourceManager connected. Adding as pending request [SlotRequestId{963fb116e30cda5d85f18b86ebffe31d}]
2022-07-26 15:38:37.195 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.StandaloneResourceManager Registered job manager 9570e7a3949b6a45702931eefd7e4535@akka://flink/user/jobmanager_1 for job 520b5d0265583c603aa3beeba06c570a.
2022-07-26 15:38:37.196 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster JobManager successfully registered at ResourceManager, leader id: a62e232aff5b2dec75865edb16864da1.
2022-07-26 15:38:37.197 > INFO   springAppName_IS_UNDEFINED o.a.f.r.jobmaster.slotpool.SlotPool Requesting new slot [SlotRequestId{963fb116e30cda5d85f18b86ebffe31d}] and profile ResourceProfile{cpuCores=-1.0, heapMemoryInMB=-1, directMemoryInMB=0, nativeMemoryInMB=0, networkMemoryInMB=0} from resource manager.
2022-07-26 15:38:37.198 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.StandaloneResourceManager Request slot with profile ResourceProfile{cpuCores=-1.0, heapMemoryInMB=-1, directMemoryInMB=0, nativeMemoryInMB=0, networkMemoryInMB=0} for job 520b5d0265583c603aa3beeba06c570a with allocation id AllocationID{66a53b9f839e257c51748688243653da}.
2022-07-26 15:38:37.199 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Receive slot request AllocationID{66a53b9f839e257c51748688243653da} for job 520b5d0265583c603aa3beeba06c570a from resource manager with leader id a62e232aff5b2dec75865edb16864da1.
2022-07-26 15:38:37.199 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Allocated slot for AllocationID{66a53b9f839e257c51748688243653da}.
2022-07-26 15:38:37.200 > INFO   springAppName_IS_UNDEFINED o.a.f.r.t.JobLeaderService Add job 520b5d0265583c603aa3beeba06c570a for job leader monitoring.
2022-07-26 15:38:37.201 > INFO   springAppName_IS_UNDEFINED o.a.f.r.t.JobLeaderService Try to register at job manager akka://flink/user/jobmanager_1 with leader id 702931ee-fd7e-4535-9570-e7a3949b6a45.
2022-07-26 15:38:37.202 > INFO   springAppName_IS_UNDEFINED o.a.f.r.t.JobLeaderService Resolved JobManager address, beginning registration
2022-07-26 15:38:37.202 > INFO   springAppName_IS_UNDEFINED o.a.f.r.t.JobLeaderService Registration at JobManager attempt 1 (timeout=100ms)
2022-07-26 15:38:37.203 > INFO   springAppName_IS_UNDEFINED o.a.f.r.t.JobLeaderService Successful registration at job manager akka://flink/user/jobmanager_1 for job 520b5d0265583c603aa3beeba06c570a.
2022-07-26 15:38:37.204 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Establish JobManager connection for job 520b5d0265583c603aa3beeba06c570a.
2022-07-26 15:38:37.206 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Offer reserved slots to the leader of job 520b5d0265583c603aa3beeba06c570a.
2022-07-26 15:38:37.207 > INFO   springAppName_IS_UNDEFINED o.a.f.r.t.slot.TaskSlotTable Activate slot AllocationID{66a53b9f839e257c51748688243653da}.
2022-07-26 15:38:37.214 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Source: Custom File Source (1/1) (56e7be85e923b57f9b8b13faabdaf4d4) switched from SCHEDULED to DEPLOYING.
2022-07-26 15:38:37.214 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Deploying Source: Custom File Source (1/1) (attempt #0) to 127.0.0.1
