2022-10-09 16:12:42.428 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.filecache.FileCache User file cache uses directory C:\Users\Mechrevo\AppData\Local\Temp\flink-dist-cache-5caeaf5d-b5bf-408a-9d08-5c99404351d5
2022-10-09 16:12:42.428 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Starting dispatcher rest endpoint.
2022-10-09 16:12:42.506 > WARN   springAppName_IS_UNDEFINED o.a.f.r.d.DispatcherRestEndpoint Upload directory C:\Users\Mechrevo\AppData\Local\Temp\flink-web-upload does not exist, or has been deleted externally. Previously uploaded files are no longer available.
2022-10-09 16:12:42.537 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.DispatcherRestEndpoint Created directory C:\Users\Mechrevo\AppData\Local\Temp\flink-web-upload for file uploads.
2022-10-09 16:12:42.553 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Resolved ResourceManager address, beginning registration
2022-10-09 16:12:42.553 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Registration at ResourceManager attempt 1 (timeout=100ms)
2022-10-09 16:12:42.553 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.StandaloneResourceManager Registering TaskManager with ResourceID 97cb1900-875e-40d9-a86d-738382944775 (akka://flink/user/taskmanager_0) at ResourceManager
2022-10-09 16:12:42.553 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Successful registration at resource manager akka://flink/user/resourcemanager_bc69a6d1-f0e2-4fe5-b5ea-8cdd36fdeb43 under registration id e1a66426a760e3a65b301d6cc911599b.
2022-10-09 16:12:42.553 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.slotmanager.SlotManager Registering TaskManager 97cb1900-875e-40d9-a86d-738382944775 under e1a66426a760e3a65b301d6cc911599b at the SlotManager.
2022-10-09 16:12:42.599 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.DispatcherRestEndpoint Starting rest endpoint.
2022-10-09 16:12:43.068 > WARN   springAppName_IS_UNDEFINED o.a.f.r.webmonitor.WebMonitorUtils Log file environment variable 'log.file' is not set.
2022-10-09 16:12:43.068 > WARN   springAppName_IS_UNDEFINED o.a.f.r.webmonitor.WebMonitorUtils JobManager log files are unavailable in the web dashboard. Log file location not found in environment variable 'log.file' or configuration key 'Key: 'web.log.path' , default: null (deprecated keys: [jobmanager.web.log.path])'.
2022-10-09 16:12:45.052 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.DispatcherRestEndpoint Rest endpoint listening at localhost:54774
2022-10-09 16:12:45.052 > INFO   springAppName_IS_UNDEFINED o.a.f.r.h.n.e.EmbeddedLeaderService Proposing leadership to contender org.apache.flink.runtime.dispatcher.DispatcherRestEndpoint@3163987e @ http://localhost:54774
2022-10-09 16:12:45.052 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.DispatcherRestEndpoint Web frontend listening at http://localhost:54774.
2022-10-09 16:12:45.068 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.DispatcherRestEndpoint http://localhost:54774 was granted leadership with leaderSessionID=4c71ad24-8d09-43bc-a3d3-0c3ce9533c03
2022-10-09 16:12:45.068 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Starting job dispatcher(s) for JobManger
2022-10-09 16:12:45.068 > INFO   springAppName_IS_UNDEFINED o.a.f.r.h.n.e.EmbeddedLeaderService Received confirmation of leadership for leader http://localhost:54774 , session=4c71ad24-8d09-43bc-a3d3-0c3ce9533c03
2022-10-09 16:12:45.099 > INFO   springAppName_IS_UNDEFINED o.a.f.r.rpc.akka.AkkaRpcService Starting RPC endpoint for org.apache.flink.runtime.dispatcher.StandaloneDispatcher at akka://flink/user/dispatcherb377d5b1-b3d2-4eea-a5fe-6d8341cc67dd .
2022-10-09 16:12:45.130 > INFO   springAppName_IS_UNDEFINED o.a.f.r.h.n.e.EmbeddedLeaderService Proposing leadership to contender org.apache.flink.runtime.dispatcher.StandaloneDispatcher@19f9d595 @ akka://flink/user/dispatcherb377d5b1-b3d2-4eea-a5fe-6d8341cc67dd
2022-10-09 16:12:45.130 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Flink Mini Cluster started successfully
2022-10-09 16:12:45.130 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.StandaloneDispatcher Dispatcher akka://flink/user/dispatcherb377d5b1-b3d2-4eea-a5fe-6d8341cc67dd was granted leadership with fencing token 875ba750-6156-4ecb-877c-d78cab199ef7
2022-10-09 16:12:45.146 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.StandaloneDispatcher Recovering all persisted jobs.
2022-10-09 16:12:45.146 > INFO   springAppName_IS_UNDEFINED o.a.f.r.h.n.e.EmbeddedLeaderService Received confirmation of leadership for leader akka://flink/user/dispatcherb377d5b1-b3d2-4eea-a5fe-6d8341cc67dd , session=875ba750-6156-4ecb-877c-d78cab199ef7
2022-10-09 16:12:45.209 > INFO   springAppName_IS_UNDEFINED org.apache.flink.core.fs.FileSystem Hadoop is not in the classpath/dependencies. The extended set of supported File Systems via Hadoop is not available.
